date,action,company_name,symbol,source
2020-09-25,exclude,K.P.R. Mill Ltd.,KPRMILL,ind_prs20082020
2020-09-25,exclude,Mahindra CIE Automotive Ltd.,MAHINDCIE,ind_prs20082020
2020-09-25,exclude,Nava Bharat Ventures Ltd.,NBVENTURES,ind_prs20082020
2020-09-25,exclude,Sadbhav Engineering Ltd.,SADBHAV,ind_prs20082020
2020-09-25,exclude,Shree Renuka Sugars Ltd.,RENUKA,ind_prs20082020
2020-09-25,exclude,Take Solutions Ltd.,TAKE,ind_prs20082020
2020-09-25,exclude,Time Technoplast Ltd.,TIMETECHNO,ind_prs20082020
2020-09-25,exclude,Vesuvius India Ltd.,VESUVIUS,ind_prs20082020
2020-11-02,include,Network18 Media & Investments Ltd.,NETWORK18,ind_prs26102020
2020-11-02,exclude,Allcargo Logistics Ltd.,ALLCARGO,ind_prs26102020
2020-11-25,include,Mahindra CIE Automotive Ltd.,MAHINDCIE,ind_prs18112020
2020-11-25,exclude,Infibeam Avenues Ltd.,INFIBEAM,ind_prs18112020
2021-03-31,include,Angel Broking Ltd.,ANGELBRKG,ind_prs23022021
2021-03-31,include,Asahi India Glass Ltd.,ASAHIINDIA,ind_prs23022021
2021-03-31,include,Balaji Amines Ltd.,BALAMINES,ind_prs23022021
2021-03-31,include,Computer Age Management Services Ltd.,CAMS,ind_prs23022021
2021-03-31,include,Happiest Minds Technologies Ltd.,HAPPSTMNDS,ind_prs23022021
2021-03-31,include,Hemisphere Properties India Ltd.,HEMIPROP,ind_prs23022021
2021-03-31,include,Indo Count Industries Ltd.,ICIL,ind_prs23022021
2021-03-31,include,Intellect Design Arena Ltd.,INTELLECT,ind_prs23022021
2021-03-31,include,K.P.R. Mill Ltd.,KPRMILL,ind_prs23022021
2021-03-31,include,KPIT Technologies Ltd.,KPITTECH,ind_prs23022021
2021-03-31,include,Max Healthcare Institute Ltd.,MAXHEALTH,ind_prs23022021
2021-03-31,include,Mazagoan Dock Shipbuilders Ltd.,MAZDOCK,ind_prs23022021
2021-03-31,include,Prince Pipes and Fittings Ltd.,PRINCEPIPE,ind_prs23022021
2021-03-31,include,Responsive Industries Ltd.,RESPONIND,ind_prs23022021
2021-03-31,include,Rossari Biotech Ltd.,ROSSARI,ind_prs23022021
2021-03-31,include,Route Mobile Ltd.,ROUTE,ind_prs23022021
2021-03-31,include,Sharda Cropchem Ltd.,SHARDACROP,ind_prs23022021
2021-03-31,include,Spandana Sphoorty Financial Ltd.,SPANDANA,ind_prs23022021
2021-03-31,include,Sundaram Clayton Ltd.,SUNCLAYLTD,ind_prs23022021
2021-03-31,include,Tanla Platforms Ltd.,TANLA,ind_prs23022021
2021-03-31,include,Triveni Turbine Ltd.,TRITURBINE,ind_prs23022021
2021-03-31,include,UTI Asset Management Company Ltd.,UTIAMC,ind_prs23022021
2021-03-31,include,Valiant Organics Ltd.,VALIANTORG,ind_prs23022021
2021-03-31,include,Vedanta Ltd.,VEDL,ind_prs23022021
2021-03-31,exclude,Bombay Dyeing & Manufacturing Co. Ltd.,BOMDYEING,ind_prs23022021
2021-03-31,exclude,CARE Ratings Ltd.,CARERATING,ind_prs23022021
2021-03-31,exclude,Chennai Petroleum Corporation Ltd.,CHENNPETRO,ind_prs23022021
2021-03-31,exclude,D.B.Corp Ltd.,DBCORP,ind_prs23022021
2021-03-31,exclude,ESAB India Ltd.,ESABINDIA,ind_prs23022021
2021-03-31,exclude,Gujarat Mineral Development Corporation Ltd.,GMDCLTD,ind_prs23022021
2021-03-31,exclude,Hathway Cable & Datacom Ltd.,HATHWAY,ind_prs23022021
2021-03-31,exclude,Heritage Foods Ltd.,HERITGFOOD,ind_prs23022021
2021-03-31,exclude,ICRA Ltd.,ICRA,ind_prs23022021
2021-03-31,exclude,Jagran Prakashan Ltd.,JAGRAN,ind_prs23022021
2021-03-31,exclude,Jai Corp Ltd.,JAICORPLTD,ind_prs23022021
2021-03-31,exclude,Jammu & Kashmir Bank Ltd.,J&KBANK,ind_prs23022021
2021-03-31,exclude,Karnataka Bank Ltd.,KTKBANK,ind_prs23022021
2021-03-31,exclude,Kolte-Patil Developers Ltd.,KOLTEPATIL,ind_prs23022021
2021-03-31,exclude,Navneet Education Ltd.,NAVNETEDUL,ind_prs23022021
2021-03-31,exclude,Omaxe Ltd.,OMAXE,ind_prs23022021
2021-03-31,exclude,Orient Cement Ltd.,ORIENTCEM,ind_prs23022021
2021-03-31,exclude,PSP Projects Ltd.,PSPPROJECT,ind_prs23022021
2021-03-31,exclude,PTC India Ltd.,PTC,ind_prs23022021
2021-03-31,exclude,Praj Industries Ltd.,PRAJIND,ind_prs23022021
2021-03-31,exclude,South Indian Bank Ltd.,SOUTHBANK,ind_prs23022021
2021-03-31,exclude,Swaraj Engines Ltd.,SWARAJENG,ind_prs23022021
2021-03-31,exclude,TV Today Network Ltd.,TVTODAY,ind_prs23022021
2021-03-31,exclude,VRL Logistics Ltd.,VRLLOG,ind_prs23022021
2021-04-29,include,Burger King India Ltd.,BURGERKING,ind_prs22042021
2021-04-29,include,Infibeam Avenues Ltd.,INFIBEAM,ind_prs22042021
2021-04-29,exclude,GHCL Ltd.,GHCL,ind_prs22042021
2021-04-29,exclude,Tata Steel BSL Ltd.,TATASTLBSL,ind_prs22042021
2021-06-30,include,Gland Pharma Ltd.,GLAND,ind_prs15062021
2021-06-30,exclude,Motherson Sumi Systems Ltd.,MOTHERSUMI,ind_prs15062021
2021-09-30,include,Anupam Rasayan India Ltd.,ANURAS,ind_prs15092021
2021-09-30,include,CG Power and Industrial Solutions Ltd.,CGPOWER,ind_prs15092021
2021-09-30,include,Equitas Small Finance Bank Ltd.,EQUITASBNK,ind_prs15092021
2021-09-30,include,Fertilisers and Chemicals Travancore Ltd.,FACT,ind_prs15092021
2021-09-30,include,Hathway Cable & Datacom Ltd.,HATHWAY,ind_prs15092021
2021-09-30,include,Hikal Ltd.,HIKAL,ind_prs15092021
2021-09-30,include,Hinduja Global Solutions Ltd.,HGS,ind_prs15092021
2021-09-30,include,Home First Finance Company India Ltd.,HOMEFIRST,ind_prs15092021
2021-09-30,include,Indian Railway Finance Corporation Ltd.,IRFC,ind_prs15092021
2021-09-30,include,Indigo Paints Ltd.,INDIGOPNTS,ind_prs15092021
2021-09-30,include,Jubilant Ingrevia Ltd.,JUBLINGREA,ind_prs15092021
2021-09-30,include,Jubilant Pharmova Ltd.,JUBLPHARMA,ind_prs15092021
2021-09-30,include,Kalyan Jewellers India Ltd.,KALYANKJIL,ind_prs15092021
2021-09-30,include,Laxmi Organic Industries Ltd.,LXCHEM,ind_prs15092021
2021-09-30,include,Macrotech Developers Ltd.,LODHA,ind_prs15092021
2021-09-30,include,Mastek Ltd.,MASTEK,ind_prs15092021
2021-09-30,include,Nazara Technologies Ltd.,NAZARA,ind_prs15092021
2021-09-30,include,Poonawalla Fincorp Ltd.,POONAWALLA,ind_prs15092021
2021-09-30,include,Praj Industries Ltd.,PRAJIND,ind_prs15092021
2021-09-30,include,Railtel Corporation Of India Ltd.,RAILTEL,ind_prs15092021
2021-09-30,include,Tata Steel Long Products Ltd.,TATASTLLP,ind_prs15092021
2021-09-30,include,Tata Teleservices (Maharashtra) Ltd.,TTML,ind_prs15092021
2021-09-30,exclude,Akzo Nobel India Ltd.,AKZOINDIA,ind_prs15092021
2021-09-30,exclude,Balmer Lawrie & Co. Ltd.,BALMLAWRIE,ind_prs15092021
2021-09-30,exclude,Bliss GVS Pharma Ltd.,BLISSGVS,ind_prs15092021
2021-09-30,exclude,Dish TV India Ltd.,DISHTV,ind_prs15092021
2021-09-30,exclude,Dishman Carbogen Amcis Ltd.,DCAL,ind_prs15092021
2021-09-30,exclude,Future Consumer Ltd.,FCONSUMER,ind_prs15092021
2021-09-30,exclude,GE Power India Ltd.,GEPIL,ind_prs15092021
2021-09-30,exclude,Garden Reach Shipbuilders & Engineers Ltd.,GRSE,ind_prs15092021
2021-09-30,exclude,Gulf Oil Lubricants India Ltd.,GULFOILLUB,ind_prs15092021
2021-09-30,exclude,Himadri Speciality Chemical Ltd.,HSCL,ind_prs15092021
2021-09-30,exclude,Huhtamaki India Ltd.,HUHTAMAKI,ind_prs15092021
2021-09-30,exclude,JTEKT India Ltd.,JTEKTINDIA,ind_prs15092021
2021-09-30,exclude,MAS Financial Services Ltd.,MASFIN,ind_prs15092021
2021-09-30,exclude,Maharashtra Scooters Ltd.,MAHSCOOTER,ind_prs15092021
2021-09-30,exclude,Maharashtra Seamless Ltd.,MAHSEAMLES,ind_prs15092021
2021-09-30,exclude,Raymond Ltd.,RAYMOND,ind_prs15092021
2021-09-30,exclude,Responsive Industries Ltd.,RESPONIND,ind_prs15092021
2021-09-30,exclude,Shoppers Stop Ltd.,SHOPERSTOP,ind_prs15092021
2021-09-30,exclude,Sundaram Clayton Ltd.,SUNCLAYLTD,ind_prs15092021
2021-09-30,exclude,Swan Energy Ltd.,SWANENERGY,ind_prs15092021
2021-09-30,exclude,Tata Investment Corporation Ltd.,TATAINVEST,ind_prs15092021
2021-09-30,exclude,VST Industries Ltd.,VSTIND,ind_prs15092021
2021-10-29,include,Sona BLW Precision Forgings Ltd.,SONACOMS,ind_prs22102021
2021-10-29,exclude,GMR Infrastructure Ltd.,GMRINFRA,ind_prs22102021
2022-03-31,include,Aditya Birla Sun Life AMC Ltd.,ABSLAMC,ind_prs24022022_1
2022-03-31,include,Allcargo Logistics Ltd.,ALLCARGO,ind_prs24022022_1
2022-03-31,include,Aptus Value Housing Finance India Ltd.,APTUS,ind_prs24022022_1
2022-03-31,include,Borosil Renewables Ltd.,BORORENEW,ind_prs24022022_1
2022-03-31,include,Brightcom Group Ltd.,BCG,ind_prs24022022_1
2022-03-31,include,C.E. Info Systems Ltd.,MAPMYINDIA,ind_prs24022022_1
2022-03-31,include,Chemplast Sanmar Ltd.,CHEMPLASTS,ind_prs24022022_1
2022-03-31,include,Clean Science and Technology Ltd.,CLEAN,ind_prs24022022_1
2022-03-31,include,Devyani International Ltd.,DEVYANI,ind_prs24022022_1
2022-03-31,include,Easy Trip Planners Ltd.,EASEMYTRIP,ind_prs24022022_1
2022-03-31,include,FSN E-Commerce Ventures Ltd.,NYKAA,ind_prs24022022_1
2022-03-31,include,G R Infraprojects Ltd.,GRINFRA,ind_prs24022022_1
2022-03-31,include,Glenmark Life Sciences Ltd.,GLS,ind_prs24022022_1
2022-03-31,include,Go Fashion (India) Ltd.,GOCOLORS,ind_prs24022022_1
2022-03-31,include,HLE Glascoat Ltd.,HLEGLAS,ind_prs24022022_1
2022-03-31,include,Krishna Institute of Medical Sciences Ltd.,KIMS,ind_prs24022022_1
2022-03-31,include,Latent View Analytics Ltd.,LATENTVIEW,ind_prs24022022_1
2022-03-31,include,Medplus Health Services Ltd.,MEDPLUS,ind_prs24022022_1
2022-03-31,include,Metro Brands Ltd.,METROBRAND,ind_prs24022022_1
2022-03-31,include,Nuvoco Vistas Corporation Ltd.,NUVOCO,ind_prs24022022_1
2022-03-31,include,One 97 Communications Ltd.,PAYTM,ind_prs24022022_1
2022-03-31,include,PB Fintech Ltd.,POLICYBZR,ind_prs24022022_1
2022-03-31,include,Privi Speciality Chemicals Ltd.,PRIVISCL,ind_prs24022022_1
2022-03-31,include,RattanIndia Enterprises Ltd.,RTNINDIA,ind_prs24022022_1
2022-03-31,include,Sapphire Foods India Ltd.,SAPPHIRE,ind_prs24022022_1
2022-03-31,include,Saregama India Ltd,SAREGAMA,ind_prs24022022_1
2022-03-31,include,Shree Renuka Sugars Ltd.,RENUKA,ind_prs24022022_1
2022-03-31,include,Shyam Metalics and Energy Ltd.,SHYAMMETL,ind_prs24022022_1
2022-03-31,include,Star Health and Allied Insurance Company Ltd.,STARHEALTH,ind_prs24022022_1
2022-03-31,include,Tata Investment Corporation Ltd.,TATAINVEST,ind_prs24022022_1
2022-03-31,include,Vijaya Diagnostic Centre Ltd.,VIJAYA,ind_prs24022022_1
2022-03-31,include,Zomato Ltd.,ZOMATO,ind_prs24022022_1
2022-03-31,exclude,Alembic Ltd.,ALEMBICLTD,ind_prs24022022_1
2022-03-31,exclude,Ashoka Buildcon Ltd.,ASHOKA,ind_prs24022022_1
2022-03-31,exclude,Bajaj Consumer Care Ltd.,BAJAJCON,ind_prs24022022_1
2022-03-31,exclude,Bharat Rasayan Ltd.,BHARATRAS,ind_prs24022022_1
2022-03-31,exclude,Capri Global Capital Ltd.,CGCL,ind_prs24022022_1
2022-03-31,exclude,DCB Bank Ltd.,DCBBANK,ind_prs24022022_1
2022-03-31,exclude,Dhanuka Agritech Ltd.,DHANUKA,ind_prs24022022_1
2022-03-31,exclude,Future Retail Ltd.,FRETAIL,ind_prs24022022_1
2022-03-31,exclude,Gillette India Ltd.,GILLETTE,ind_prs24022022_1
2022-03-31,exclude,Greaves Cotton Ltd.,GREAVESCOT,ind_prs24022022_1
2022-03-31,exclude,HeidelbergCement India Ltd.,HEIDELBERG,ind_prs24022022_1
2022-03-31,exclude,IOL Chem and Pharma Ltd.,IOLCP,ind_prs24022022_1
2022-03-31,exclude,Ingersoll Rand (India) Ltd.,INGERRAND,ind_prs24022022_1
2022-03-31,exclude,JK Tyre & Industries Ltd.,JKTYRE,ind_prs24022022_1
2022-03-31,exclude,Jindal Saw Ltd.,JINDALSAW,ind_prs24022022_1
2022-03-31,exclude,Johnson Controls - Hitachi Air Conditioning India Ltd.,JCHAC,ind_prs24022022_1
2022-03-31,exclude,KSB Ltd.,KSB,ind_prs24022022_1
2022-03-31,exclude,Kaveri Seed Company Ltd.,KSCL,ind_prs24022022_1
2022-03-31,exclude,La Opala RG Ltd.,LAOPALA,ind_prs24022022_1
2022-03-31,exclude,Lemon Tree Hotels Ltd.,LEMONTREE,ind_prs24022022_1
2022-03-31,exclude,Minda Corporation Ltd.,MINDACORP,ind_prs24022022_1
2022-03-31,exclude,Mishra Dhatu Nigam Ltd.,MIDHANI,ind_prs24022022_1
2022-03-31,exclude,National Fertilizers Ltd.,NFL,ind_prs24022022_1
2022-03-31,exclude,Nilkamal Ltd.,NILKAMAL,ind_prs24022022_1
2022-03-31,exclude,Schneider Electric Infrastructure Ltd.,SCHNEIDER,ind_prs24022022_1
2022-03-31,exclude,Sharda Cropchem Ltd.,SHARDACROP,ind_prs24022022_1
2022-03-31,exclude,Spandana Sphoorty Financial Ltd.,SPANDANA,ind_prs24022022_1
2022-03-31,exclude,Star Cement Ltd.,STARCEMENT,ind_prs24022022_1
2022-03-31,exclude,Tasty Bite Eatables Ltd.,TASTYBITE,ind_prs24022022_1
2022-03-31,exclude,Ujjivan Financial Services Ltd.,UJJIVAN,ind_prs24022022_1
2022-03-31,exclude,Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,ind_prs24022022_1
2022-03-31,exclude,Valiant Organics Ltd.,VALIANTORG,ind_prs24022022_1
2022-04-07,include,MTAR Technologies Ltd.,MTARTECH,ind_prs06042022
2022-04-07,exclude,Supreme Petrochem Ltd.,SUPPETRO,ind_prs06042022
2022-04-12,include,Capri Global Capital Ltd.,CGCL,ind_prs05042022_1
2022-04-12,exclude,BEML Ltd.,BEML,ind_prs05042022_1
2022-05-04,include,GMR Infrastructure Ltd.,GMRINFRA,ind_prs05042022
2022-05-04,exclude,Aarti Industries Ltd.,AARTIIND,ind_prs05042022
2022-05-31,include,Triveni Engineering & Industries Ltd.,TRIVENI,ind_prs24052022
2022-05-31,exclude,Jindal Stainless (Hisar) Ltd.,JSLHISAR,ind_prs24052022
2022-08-08,include,Campus Activewear Ltd.,CAMPUS,ind_prs11072022
2022-08-08,include,Delhivery Ltd.,DELHIVERY,ind_prs11072022
2022-08-08,include,Life Insurance Corporation of India,LICI,ind_prs11072022
2022-08-08,exclude,NMDC Ltd.,NMDC,ind_prs11072022
2022-08-08,exclude,Piramal Enterprises Ltd.,PEL,ind_prs11072022
2022-08-08,exclude,Shriram City Union Finance Ltd.,SHRIRAMCIT,ind_prs11072022
2022-09-30,include,Adani Wilmar Ltd.,AWL,ind_prs01092022
2022-09-30,include,Aether Industries Ltd.,AETHER,ind_prs01092022
2022-09-30,include,Bharat Rasayan Ltd.,BHARATRAS,ind_prs01092022
2022-09-30,include,Deepak Fertilisers & Petrochemicals Corp. Ltd.,DEEPAKFERT,ind_prs01092022
2022-09-30,include,Greenpanel Industries Ltd.,GREENPANEL,ind_prs01092022
2022-09-30,include,JBM Auto Ltd.,JBMA,ind_prs01092022
2022-09-30,include,Mahindra Lifespace Developers Ltd.,MAHLIFE,ind_prs01092022
2022-09-30,include,Motherson Sumi Wiring India Ltd.,MSUMI,ind_prs01092022
2022-09-30,include,NIIT Ltd.,NIITLTD,ind_prs01092022
2022-09-30,include,Olectra Greentech Ltd.,OLECTRA,ind_prs01092022
2022-09-30,include,Patanjali Foods Ltd.,PATANJALI,ind_prs01092022
2022-09-30,include,Raymond Ltd.,RAYMOND,ind_prs01092022
2022-09-30,include,Samvardhana Motherson International Ltd.,MOTHERSON,ind_prs01092022
2022-09-30,include,Sharda Cropchem Ltd.,SHARDACROP,ind_prs01092022
2022-09-30,include,Shoppers Stop Ltd.,SHOPERSTOP,ind_prs16092022
2022-09-30,include,Swan Energy Ltd.,SWANENERGY,ind_prs01092022
2022-09-30,include,Tejas Networks Ltd.,TEJASNET,ind_prs01092022
2022-09-30,include,Transport Corporation of India Ltd.,TCI,ind_prs01092022
2022-09-30,include,Vedant Fashions Ltd.,MANYAVAR,ind_prs01092022
2022-09-30,exclude,Advanced Enzyme Tech Ltd.,ADVENZYMES,ind_prs01092022
2022-09-30,exclude,Equitas Holdings Ltd.,EQUITAS,ind_prs16092022
2022-09-30,exclude,Eris Lifesciences Ltd.,ERIS,ind_prs01092022
2022-09-30,exclude,Glenmark Life Sciences Ltd.,GLS,ind_prs01092022
2022-09-30,exclude,Hathway Cable & Datacom Ltd.,HATHWAY,ind_prs01092022
2022-09-30,exclude,Hemisphere Properties India Ltd.,HEMIPROP,ind_prs01092022
2022-09-30,exclude,IRCON International Ltd.,IRCON,ind_prs01092022
2022-09-30,exclude,Indo Count Industries Ltd.,ICIL,ind_prs01092022
2022-09-30,exclude,MindTree Ltd.,MINDTREE,ind_prs01092022
2022-09-30,exclude,NESCO Ltd.,NESCO,ind_prs01092022
2022-09-30,exclude,Railtel Corporation Of India Ltd.,RAILTEL,ind_prs01092022
2022-09-30,exclude,Sequent Scientific Ltd.,SEQUENT,ind_prs01092022
2022-09-30,exclude,Solara Active Pharma Sciences Ltd.,SOLARA,ind_prs01092022
2022-09-30,exclude,Spicejet Ltd.,SPICEJET,ind_prs01092022
2022-09-30,exclude,Strides Pharma Science Ltd.,STAR,ind_prs01092022
2022-09-30,exclude,Tata Steel Long Products Ltd.,TATASTLLP,ind_prs01092022
2022-09-30,exclude,UCO Bank,UCOBANK,ind_prs01092022
2022-09-30,exclude,Vakrangee Ltd.,VAKRANGEE,ind_prs01092022
2022-09-30,exclude,Venky's (India) Ltd.,VENKEYS,ind_prs01092022
2022-12-30,include,BEML Ltd.,BEML,ind_prs06122022
2022-12-30,include,Lemon Tree Hotels Ltd.,LEMONTREE,ind_prs06122022
2022-12-30,include,Rainbow Childrens Medicare Ltd.,RAINBOW,ind_prs22122022
2022-12-30,include,UCO Bank,UCOBANK,ind_prs06122022
2022-12-30,exclude,Allcargo Logistics Ltd.,ALLCARGO,ind_prs06122022
2022-12-30,exclude,NIIT Ltd.,NIITLTD,ind_prs06122022
2022-12-30,exclude,Saregama India Ltd.,SAREGAMA,ind_prs22122022
2022-12-30,exclude,Shipping Corporation of India Ltd.,SCI,ind_prs06122022
2023-02-17,include,Piramal Pharma Ltd.,PPLPHARMA,ind_prs09022023_1
2023-02-17,exclude,INOX Leisure Ltd.,INOXLEISUR,ind_prs09022023_1
2023-03-31,include,Aarti Industries Ltd.,AARTIIND,ind_prs17022023_1
2023-03-31,include,Adani Power Ltd.,ADANIPOWER,ind_prs17022023_1
2023-03-31,include,Apar Industries Ltd.,APARINDS,ind_prs17022023_1
2023-03-31,include,Archean Chemical Industries Ltd.,ACI,ind_prs17022023_1
2023-03-31,include,BLS International Services Ltd.,BLS,ind_prs17022023_1
2023-03-31,include,Bikaji Foods International Ltd.,BIKAJI,ind_prs17022023_1
2023-03-31,include,Craftsman Automation Ltd.,CRAFTSMAN,ind_prs17022023_1
2023-03-31,include,Data Patterns (India) Ltd.,DATAPATTNS,ind_prs17022023_1
2023-03-31,include,Five-Star Business Finance Ltd.,FIVESTAR,ind_prs17022023_1
2023-03-31,include,Global Health Ltd.,MEDANTA,ind_prs17022023_1
2023-03-31,include,Ingersoll Rand (India) Ltd.,INGERRAND,ind_prs17022023_1
2023-03-31,include,Jindal Worldwide Ltd.,JINDWORLD,ind_prs17022023_1
2023-03-31,include,KFin Technologies Ltd.,KFINTECH,ind_prs17022023_1
2023-03-31,include,KSB Ltd.,KSB,ind_prs17022023_1
2023-03-31,include,Kennametal India Ltd.,KENNAMET,ind_prs17022023_1
2023-03-31,include,Keystone Realtors Ltd.,RUSTOMJEE,ind_prs17022023_1
2023-03-31,include,Meghmani Finechem Ltd.,MFL,ind_prs17022023_1
2023-03-31,include,NMDC Ltd.,NMDC,ind_prs17022023_1
2023-03-31,include,Piramal Enterprises Ltd.,PEL,ind_prs17022023_1
2023-03-31,include,Tamilnad Mercantile Bank Ltd.,TMB,ind_prs17022023_1
2023-03-31,exclude,Aditya Birla Sun Life AMC Ltd.,ABSLAMC,ind_prs17022023_1
2023-03-31,exclude,Alok Industries Ltd.,ALOKINDS,ind_prs17022023_1
2023-03-31,exclude,AstraZenca Pharma India Ltd.,ASTRAZEN,ind_prs17022023_1
2023-03-31,exclude,Bharat Rasayan Ltd.,BHARATRAS,ind_prs17022023_1
2023-03-31,exclude,Caplin Point Laboratories Ltd.,CAPLIPOINT,ind_prs17022023_1
2023-03-31,exclude,Dhani Services Ltd.,DHANI,ind_prs17022023_1
2023-03-31,exclude,Dilip Buildcon Ltd.,DBL,ind_prs17022023_1
2023-03-31,exclude,Hatsun Agro Product Ltd.,HATSUN,ind_prs17022023_1
2023-03-31,exclude,Indoco Remedies Ltd.,INDOCO,ind_prs17022023_1
2023-03-31,exclude,MOIL Ltd.,MOIL,ind_prs17022023_1
2023-03-31,exclude,Privi Speciality Chemicals Ltd.,PRIVISCL,ind_prs17022023_1
2023-03-31,exclude,Procter & Gamble Health Ltd.,PGHL,ind_prs17022023_1
2023-03-31,exclude,SIS Ltd.,SIS,ind_prs17022023_1
2023-03-31,exclude,Sheela Foam Ltd.,SFL,ind_prs17022023_1
2023-03-31,exclude,Shilpa Medicare Ltd.,SHILPAMED,ind_prs17022023_1
2023-03-31,exclude,Sudarshan Chemical Industries Ltd.,SUDARSCHEM,ind_prs17022023_1
2023-03-31,exclude,Symphony Ltd.,SYMPHONY,ind_prs17022023_1
2023-03-31,exclude,Tata Coffee Ltd.,TATACOFFEE,ind_prs17022023_1
2023-03-31,exclude,Thyrocare Technologies Ltd.,THYROCARE,ind_prs17022023_1
2023-03-31,exclude,Wockhardt Ltd.,WOCKPHARMA,ind_prs17022023_1
2023-04-28,include,Eris Lifesciences Ltd.,ERIS,ind_prs19042023_1
2023-04-28,include,NMDC Steel Ltd.,NSLNISP,ind_prs19042023_1
2023-04-28,exclude,Bajaj Electricals Ltd.,BAJAJELEC,ind_prs19042023_1
2023-04-28,exclude,Edelweiss Financial Services Ltd.,EDELWEISS,ind_prs19042023_1
2023-07-13,include,Mankind Pharma Ltd.,MANKIND,ind_prs04072023
2023-07-13,exclude,Housing Development Finance Corporation Ltd.,HDFC,ind_prs04072023
2023-09-29,include,Allcargo Logistics Ltd.,ALLCARGO,ind_prs17082023
2023-09-29,include,Alok Industries Ltd.,ALOKINDS,ind_prs17082023
2023-09-29,include,Gillette India Ltd.,GILLETTE,ind_prs17082023
2023-09-29,include,Glenmark Life Sciences Ltd.,GLS,ind_prs17082023
2023-09-29,include,Godawari Power & Ispat Ltd.,GPIL,ind_prs17082023
2023-09-29,include,IRCON International Ltd.,IRCON,ind_prs17082023
2023-09-29,include,Jindal Saw Ltd.,JINDALSAW,ind_prs17082023
2023-09-29,include,Kaynes Technology India Ltd.,KAYNES,ind_prs17082023
2023-09-29,include,Kirloskar Ferrous Industries Ltd.,KIRLFER,ind_prs17082023
2023-09-29,include,Minda Corporation Ltd.,MINDACORP,ind_prs17082023
2023-09-29,include,Procter & Gamble Health Ltd.,PGHL,ind_prs17082023
2023-09-29,include,Safari Industries (India) Ltd.,SAFARI,ind_prs17082023
2023-09-29,include,Saregama India Ltd,SAREGAMA,ind_prs17082023
2023-09-29,include,Sheela Foam Ltd.,SFL,ind_prs17082023
2023-09-29,include,Symphony Ltd.,SYMPHONY,ind_prs17082023
2023-09-29,include,Syrma SGS Technology Ltd.,SYRMA,ind_prs17082023
2023-09-29,include,Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,ind_prs17082023
2023-09-29,include,Usha Martin Ltd.,USHAMART,ind_prs17082023
2023-09-29,exclude,BASF India Ltd.,BASF,ind_prs17082023
2023-09-29,exclude,Garware Technical Fibres Ltd.,GARFIBRES,ind_prs17082023
2023-09-29,exclude,Godrej Agrovet Ltd.,GODREJAGRO,ind_prs17082023
2023-09-29,exclude,Greenpanel Industries Ltd.,GREENPANEL,ind_prs17082023
2023-09-29,exclude,Hikal Ltd.,HIKAL,ind_prs17082023
2023-09-29,exclude,Hinduja Global Solutions Ltd.,HGS,ind_prs17082023
2023-09-29,exclude,IFB Industries Ltd.,IFBIND,ind_prs17082023
2023-09-29,exclude,Indiabulls Real Estate Ltd.,IBREALEST,ind_prs17082023
2023-09-29,exclude,Jindal Worldwide Ltd.,JINDWORLD,ind_prs17082023
2023-09-29,exclude,Kennametal India Ltd.,KENNAMET,ind_prs17082023
2023-09-29,exclude,Keystone Realtors Ltd.,RUSTOMJEE,ind_prs17082023
2023-09-29,exclude,Mahindra Logistics Ltd.,MAHLOG,ind_prs17082023
2023-09-29,exclude,NOCIL Ltd.,NOCIL,ind_prs17082023
2023-09-29,exclude,TCI Express Ltd.,TCIEXP,ind_prs17082023
2023-09-29,exclude,TCNS Clothing Co. Ltd.,TCNSBRANDS,ind_prs17082023
2023-09-29,exclude,Tamilnad Mercantile Bank Ltd.,TMB,ind_prs17082023
2023-09-29,exclude,Transport Corporation of India Ltd.,TCI,ind_prs17082023
2023-09-29,exclude,UFLEX Ltd.,UFLEX,ind_prs17082023
2023-10-26,include,Concord Biotech Ltd.,CONCORDBIO,ind_prs17102023
2023-10-26,exclude,Kirloskar Ferrous Industries Ltd.,KIRLFER,ind_prs17102023
2024-03-28,include,Action Construction Equipment Ltd.,ACE,ind_prs28022024
2024-03-28,include,Anand Rathi Wealth Ltd.,ANANDRATHI,ind_prs28022024
2024-03-28,include,AstraZenca Pharma India Ltd.,ASTRAZEN,ind_prs28022024
2024-03-28,include,Caplin Point Laboratories Ltd.,CAPLIPOINT,ind_prs28022024
2024-03-28,include,Cello World Ltd.,CELLO,ind_prs28022024
2024-03-28,include,Chennai Petroleum Corporation Ltd.,CHENNPETRO,ind_prs28022024
2024-03-28,include,DOMS Industries Ltd.,DOMS,ind_prs28022024
2024-03-28,include,Elecon Engineering Co. Ltd.,ELECON,ind_prs28022024
2024-03-28,include,Garden Reach Shipbuilders & Engineers Ltd.,GRSE,ind_prs28022024
2024-03-28,include,Gujarat Mineral Development Corporation Ltd.,GMDCLTD,ind_prs28022024
2024-03-28,include,HBL Power Systems Ltd.,HBLPOWER,ind_prs28022024
2024-03-28,include,Happy Forgings Ltd.,HAPPYFORGE,ind_prs28022024
2024-03-28,include,Himadri Speciality Chemical Ltd.,HSCL,ind_prs28022024
2024-03-28,include,Honasa Consumer Ltd.,HONASA,ind_prs28022024
