Constituents list of S&P CNX 500,,,,

Company Name,Industry,Symbol,Series,ISIN Code
Aban Offshore Ltd.,OIL EXPLORATION/PRODUCTION,ABAN,EQ,INE421A01028
Hindustan Oil Exploration Co. Ltd.,OIL EXPLORATION/PRODUCTION,HINDOILEXP,EQ,INE345A01011
Oil & Natural Gas Corporation Ltd.,OIL EXPLORATION/PRODUCTION,ONGC,EQ,INE213A01011
South East Asia Marine Engineering & Construction Ltd.,OIL EXPLORATION/PRODUCTION,SEAMECLTD,EQ,INE497B01018
Cosmo Films Ltd.,PACKAGING,COSMOFILMS,EQ,INE757A01017
Essel Propack Ltd.,PACKAGING,ESSELPACK,EQ,INE255A01020
FCL Technologies & Products Ltd,PACKAGING,FLEXCHEM,EQ,INE145B01013
Flex Industries Ltd.,PACKAGING,FLEX,EQ,INE516A01017
Max India Ltd.,PACKAGING,MAX,EQ,INE180A01012
Asian Paints Ltd.,PAINTS,ASIANPAINT,EQ,INE021A01018
Berger Paints India Ltd.,PAINTS,BERGEPAINT,EQ,INE463A01020
ICI India Ltd.,PAINTS,ICI,EQ,INE133A01011
Kansai Nerolac Paints Ltd.,PAINTS,KANSAINER,EQ,INE531A01016
Ballarpur Industries Ltd.,PAPER AND PAPER PRODUCTS,BILT,EQ,INE294A01011
Paper Products Ltd.,PAPER AND PAPER PRODUCTS,PAPERPROD,EQ,INE275B01018
Pudumjee Pulp & Paper Mills Ltd.,PAPER AND PAPER PRODUCTS,PDUMJEPULP,EQ,INE606A01016
Seshasayee Paper & Boards Ltd.,PAPER AND PAPER PRODUCTS,SESHAPAPER,EQ,INE630A01016
Sirpur Paper Mills Ltd.,PAPER AND PAPER PRODUCTS,SIRPAPER,EQ,INE202C01010
Tamil Nadu Newsprint & Papers Ltd.,PAPER AND PAPER PRODUCTS,TNPL,EQ,INE107A01015
West Coast Paper Mills Ltd.,PAPER AND PAPER PRODUCTS,WSTCSTPAPR,EQ,INE976A01013
Colgate-Palmolive (India) Ltd.,PERSONAL CARE,COLGATE,EQ,INE259A01014
Dabur India Ltd.,PERSONAL CARE,DABUR,EQ,INE016A01026
Gillette India Ltd.,PERSONAL CARE,GILLETTE,EQ,INE322A01010
Godrej Consumer Products Ltd.,PERSONAL CARE,GODREJCP,EQ,INE102D01028
Procter & Gamble Hygiene & Health Care Ltd.,PERSONAL CARE,PGHH,EQ,INE179A01014
Monsanto India Ltd.,PESTICIDES AND AGROCHEMICALS,MONSANTO,EQ,INE274B01011
Rallis India Ltd.,PESTICIDES AND AGROCHEMICALS,RALLIS,EQ,INE613A01012
RPG Life Sciences Ltd.,PESTICIDES AND AGROCHEMICALS,SEARLEIND,EQ,INE629A01018
United Phosphorous Ltd.,PESTICIDES AND AGROCHEMICALS,UNIPHOS,EQ,INE628A01036
Bhansali Engineering Polymers Ltd.,PETROCHEMICALS,BEPL,EQ,INE922A01025
Chemplast Sanmar Ltd.,PETROCHEMICALS,CHEMPLAST,EQ,INE488A01027
DCW Ltd.,PETROCHEMICALS,DCW,EQ,INE500A01029
Finolex Industries Ltd.,PETROCHEMICALS,FINPIPE,EQ,INE183A01016
India Glycols Ltd.,PETROCHEMICALS,INDIAGLYCO,EQ,INE560A01015
Indian Petrochemicals Corporation Ltd.,PETROCHEMICALS,IPCL,EQ,INE006A01019
LANXESS ABS Ltd.,PETROCHEMICALS,LANABS,EQ,INE189B01011
Narmada Chematur Petrochemicals Ltd.,PETROCHEMICALS,NARMDCHEMA,EQ,INE693B01012
Supreme Petrochem Ltd.,PETROCHEMICALS,SUPPETRO,EQ,INE663A01017
Tamilnadu Petroproducts Ltd.,PETROCHEMICALS,TNPETRO,BE,INE148A01019
Rain Calcining Ltd.,PETROCHEMICALS,RAINCALCIN,EQ,INE329A01015
Ajanta Pharmaceuticals Ltd.,PHARMACEUTICALS,AJANTPHARM,EQ,INE031B01015
Alembic Ltd.,PHARMACEUTICALS,ALEMBICLTD,EQ,INE426A01027
AstraZenca Pharma India Ltd.,PHARMACEUTICALS,ASTRAIDL,EQ,INE203A01020
Aurobindo Pharma Ltd.,PHARMACEUTICALS,AUROPHARMA,EQ,INE406A01029
Aventis Pharma Ltd.,PHARMACEUTICALS,AVENTIS,EQ,INE058A01010
Biocon Ltd.,PHARMACEUTICALS,BIOCON,EQ,INE376G01013
Cadila Healthcare Ltd.,PHARMACEUTICALS,CADILAHC,EQ,INE010B01019
Carol Info Services Ltd.,PHARMACEUTICALS,CAROLINFO,EQ,INE198A01014
Cipla Ltd.,PHARMACEUTICALS,CIPLA,EQ,INE059A01026
Dabur Pharma Ltd.,PHARMACEUTICALS,DABURPHARM,EQ,INE575G01010
Dishman Pharmaceuticals & Chemicals Ltd.,PHARMACEUTICALS,DISHMAN,EQ,INE353G01020
Divi's Laboratories Ltd.,PHARMACEUTICALS,DIVISLAB,EQ,INE361B01016
Dr. Reddy's Laboratories Ltd.,PHARMACEUTICALS,DRREDDY,EQ,INE089A01023
E.Merck (India) Ltd.,PHARMACEUTICALS,EMERCK,EQ,INE199A01012
Elder Pharmaceuticals Ltd.,PHARMACEUTICALS,ELDERPHARM,EQ,INE975A01015
FDC Ltd.,PHARMACEUTICALS,FDC,EQ,INE258B01022
Glaxosmithkline Pharmaceuticals Ltd.,PHARMACEUTICALS,GLAXO,EQ,INE159A01016
Glenmark Pharmaceuticals Ltd.,PHARMACEUTICALS,GLENMARK,EQ,INE935A01027
Ind-Swift Laboratories Ltd.,PHARMACEUTICALS,INDSWFTLAB,EQ,INE915B01019
Ipca Laboratories Ltd.,PHARMACEUTICALS,IPCALAB,EQ,INE571A01012
J.B. Chemicals & Pharmaceuticals Ltd.,PHARMACEUTICALS,JBCHEPHARM,EQ,INE572A01028
Jagsonpal Pharmaceuticals Ltd.,PHARMACEUTICALS,JAGSNPHARM,EQ,INE048B01027
Jubilant Organosys Ltd.,PHARMACEUTICALS,JUBILANT,EQ,INE700A01033
Kopran Ltd.,PHARMACEUTICALS,KOPRAN,EQ,INE082A01010
Lupin Ltd.,PHARMACEUTICALS,LUPIN,EQ,INE326A01029
Matrix Laboratories Ltd.,PHARMACEUTICALS,MATRIXLABS,EQ,INE604D01023
Nicholas Piramal India Ltd.,PHARMACEUTICALS,NICOLASPIR,EQ,INE140A01024
Orchid Chemicals & Pharmaceuticals Ltd.,PHARMACEUTICALS,ORCHIDCHEM,EQ,INE191A01019
Panacea Biotec Ltd.,PHARMACEUTICALS,PANACEABIO,EQ,INE922B01023
Pfizer Ltd.,PHARMACEUTICALS,PFIZER,EQ,INE182A01018
Ranbaxy Laboratories Ltd.,PHARMACEUTICALS,RANBAXY,EQ,INE015A01028
Shasun Chemicals & Drugs Ltd.,PHARMACEUTICALS,SHASUNCHEM,EQ,INE317A01028
Sterling Biotech Ltd,PHARMACEUTICALS,STERLINBIO,EQ,INE324C01038
Strides Arcolab Ltd.,PHARMACEUTICALS,STAR,EQ,INE939A01011
Sun Pharmaceutical Industries Ltd.,PHARMACEUTICALS,SUNPHARMA,EQ,INE044A01028
Torrent Pharmaceuticals Ltd.,PHARMACEUTICALS,TORNTPHARM,EQ,INE685A01028
Unichem Laboratories Ltd.,PHARMACEUTICALS,UNICHEMLAB,EQ,INE351A01027
Wockhardt Ltd.,PHARMACEUTICALS,WOCKPHARMA,EQ,INE049B01025
Wyeth Ltd.,PHARMACEUTICALS,WYETH,EQ,INE378A01012
Zandu Pharmaceutical Works Ltd.,PHARMACEUTICALS,ZANDUPHARM,EQ,INE719A01017
Jain Irrigation Systems Ltd.,PLASTIC AND PLASTIC PRODUCTS,JISLJALEQS,EQ,INE175A01020
Nilkamal Plastics Ltd.,PLASTIC AND PLASTIC PRODUCTS,NILKAMPLST,EQ,INE310A01015
Sintex Industries Ltd.,PLASTIC AND PLASTIC PRODUCTS,SINTEX,EQ,INE429C01027
Supreme Industries Ltd.,PLASTIC AND PLASTIC PRODUCTS,SUPREMEIND,EQ,INE195A01010
V.I.P. Industries Ltd.,PLASTIC AND PLASTIC PRODUCTS,VIPIND,EQ,INE054A01019
Alstom Projects India Ltd.,POWER,APIL,EQ,INE878A01011
CESC Ltd.,POWER,CESC,EQ,INE486A01013
Gujarat Industries Power Co. Ltd.,POWER,GIPCL,EQ,INE162A01010
Neyveli Lignite Corporation Ltd.,POWER,NEYVELILIG,EQ,INE589A01014
NTPC Ltd.,POWER,NTPC,EQ,INE733E01010
Reliance Energy Ltd.,POWER,REL,EQ,INE036A01016
Tata Power Co. Ltd.,POWER,TATAPOWER,EQ,INE245A01013
Archies Ltd.,PRINTING AND PUBLISHING,ARCHIES,EQ,INE731A01012
Deccan Chronicle Holdings Ltd.,PRINTING AND PUBLISHING,DCHL,EQ,INE137G01019
HT Media Ltd.,PRINTING AND PUBLISHING,HTMEDIA,EQ,INE501G01016
Macmillan India Ltd,PRINTING AND PUBLISHING,MACMILLAN,EQ,INE943D01017
Mid-Day Multimedia Ltd,PRINTING AND PUBLISHING,MID-DAY,EQ,INE747B01016
Navneet Publications (India) Ltd.,PRINTING AND PUBLISHING,NAVNETPUBL,EQ,INE060A01024
Sandesh Ltd.,PRINTING AND PUBLISHING,SANDESH,EQ,INE583B01015
Bharat Petroleum Corporation Ltd.,REFINERIES,BPCL,EQ,INE029A01011
Bongaigaon Refinery & Petrochemicals Ltd.,REFINERIES,BONGAIREFN,EQ,INE241A01012
Chennai Petroleum Corporation Ltd.,REFINERIES,CHENNPETRO,EQ,INE178A01016
Essar Oil Ltd.,REFINERIES,ESSAROIL,EQ,INE011A01019
Hindustan Petroleum Corporation Ltd.,REFINERIES,HINDPETRO,EQ,INE094A01015
IBP Co. Ltd.,REFINERIES,IBP,EQ,INE261A01010
Indian Oil Corporation Ltd.,REFINERIES,IOC,EQ,INE242A01010
Mangalore Refinery & Petrochemicals Ltd.,REFINERIES,MRPL,EQ,INE103A01014
Reliance Industries Ltd.,REFINERIES,RELIANCE,EQ,INE002A01018
Vesuvius India Ltd.,REFRACTORIES,VESUVIUS,EQ,INE386A01015
Mercator Lines Ltd.,SHIPPING,MLL,EQ,INE934B01028
Shipping Corporation of India Ltd.,SHIPPING,SCI,EQ,INE109A01011
Agro Tech Foods Ltd.,SOLVENT EXTRACTION,ATFL,EQ,INE209A01019
Marico Ltd.,SOLVENT EXTRACTION,MARICO,EQ,INE196A01018
Ruchi Soya Industries Ltd.,SOLVENT EXTRACTION,RUCHISOYA,EQ,INE619A01019
Monnet Ispat Ltd.,STEEL AND STEEL PRODUCTS,MONNETISPA,EQ,INE743C01013
Bhushan Steel & Strips Ltd.,STEEL AND STEEL PRODUCTS,BHUSANSTL,EQ,INE824B01013
Essar Steel Ltd.,STEEL AND STEEL PRODUCTS,ESTL,EQ,INE127A01021
Jindal Saw Ltd.,STEEL AND STEEL PRODUCTS,JINDALSAW,EQ,INE324A01016
Jindal Stainless Ltd.,STEEL AND STEEL PRODUCTS,JSTAINLESS,EQ,INE220G01021
Jindal Steel & Power Ltd.,STEEL AND STEEL PRODUCTS,JINDALSTEL,EQ,INE749A01022
JSW Steel Ltd.,STEEL AND STEEL PRODUCTS,JSWSTEEL,EQ,INE019A01020
Maharashtra Seamless Ltd.,STEEL AND STEEL PRODUCTS,MAHSEAMLES,EQ,INE271B01025
Mahindra Ugine Steel Co. Ltd.,STEEL AND STEEL PRODUCTS,MAHINDUGIN,EQ,INE850A01010
Steel Authority of India Ltd.,STEEL AND STEEL PRODUCTS,SAIL,EQ,INE114A01011
Surya Roshni Ltd.,STEEL AND STEEL PRODUCTS,SURYAROSNI,EQ,INE335A01012
Tata Metaliks Ltd.,STEEL AND STEEL PRODUCTS,TATAMETALI,EQ,INE056C01010
Tata Steel Ltd.,STEEL AND STEEL PRODUCTS,TATASTEEL,EQ,INE081A01012
Usha Martin Ltd.,STEEL AND STEEL PRODUCTS,USHAMART,EQ,INE228A01027
Uttam Galva Steels Ltd.,STEEL AND STEEL PRODUCTS,UTTAMSTL,EQ,INE699A01011
Welspun Gujarat Stahl Rohren Ltd.,STEEL AND STEEL PRODUCTS,WELGUJ,EQ,INE191B01025
Bajaj Hindusthan Ltd.,SUGAR,BAJAJHIND,EQ,INE306A01021
Balrampur Chini Mills Ltd.,SUGAR,BALRAMCHIN,EQ,INE119A01028
Bannari Amman Sugars Ltd.,SUGAR,BANARISUG,EQ,INE459A01010
Dhampur Sugar Mills Ltd.,SUGAR,DHAMPURSUG,EQ,INE041A01016
Dwarikesh Sugar Industrial Ltd.,SUGAR,DWARKESH,EQ,INE366A01033
Kakatiya Cement Sugar & Industries Ltd.,SUGAR,KAKATCEM,EQ,INE437B01014
Sakthi Sugars Ltd.,SUGAR,SAKHTISUG,EQ,INE623A01011
Shree Renuka Sugars Ltd.,SUGAR,RENUKA,EQ,INE087H01014
Thiru Arooran Sugars Ltd.,SUGAR,THIRUSUGAR,EQ,INE409A01015
Triveni Engineering & Industries Ltd.,SUGAR,TRIVENI,EQ,INE256C01024
Harrisons Malayalam Ltd.,TEA AND COFFEE,HARRMALAYA,EQ,INE544A01019
Jay Shree Tea & Industries Ltd.,TEA AND COFFEE,JAYSREETEA,EQ,INE364A01012
Tata Coffee Ltd.,TEA AND COFFEE,TATACOFFEE,EQ,INE493A01019
Tata Tea Ltd.,TEA AND COFFEE,TATATEA,EQ,INE192A01017
Avaya GlobalConnect Ltd.,TELECOMMUNICATION - EQUIPMENT,AVAYAGCL,EQ,INE676A01019
Himachal Futuristic Communications Ltd.,TELECOMMUNICATION - EQUIPMENT,HIMACHLFUT,EQ,INE548A01010
Bharti Airtel Ltd.,TELECOMMUNICATION - SERVICES,BHARTIARTL,EQ,INE397D01016
Mahanagar Telephone Nigam Ltd.,TELECOMMUNICATION - SERVICES,MTNL,EQ,INE153A01019
Reliance Communications Ltd.,TELECOMMUNICATION - SERVICES,RCOM,EQ,INE330H01018
Videsh Sanchar Nigam Ltd.,TELECOMMUNICATION - SERVICES,VSNL,EQ,INE151A01013
Indian Card Clothing Co. Ltd.,TEXTILE MACHINERY,INDIANCARD,EQ,INE061A01014
Lakshmi Machine Works Ltd.,TEXTILE MACHINERY,LAXMIMACH,EQ,INE269B01011
Arvind Mills Ltd.,TEXTILE PRODUCTS,ARVINDMILL,EQ,INE034A01011
Gokaldas Exports Ltd.,TEXTILE PRODUCTS,GOKEX,EQ,INE887G01019
Himatsingka Seide Ltd.,TEXTILE PRODUCTS,HIMATSEIDE,EQ,INE049A01027
Raymond Ltd.,TEXTILE PRODUCTS,RAYMOND,EQ,INE301A01014
S. Kumars Nationwide Ltd.,TEXTILE PRODUCTS,SKUMARSYNF,EQ,INE772A01016
Welspun India Ltd.,TEXTILE PRODUCTS,WELSPUNIND,EQ,INE192B01023
Zodiac Clothing Co. Ltd.,TEXTILE PRODUCTS,ZODIACLOTH,EQ,INE206B01013
Abhishek Industries Ltd,TEXTILES - COTTON,ABSHEKINDS,EQ,INE064C01014
Bombay Dyeing & Manufacturing Co. Ltd.,TEXTILES - COTTON,BOMDYEING,EQ,INE032A01015
GTN Industries Ltd.,TEXTILES - COTTON,GTNIND,EQ,INE537A01013
Maral Overseas Ltd.,TEXTILES - COTTON,MARALOVER,EQ,INE882A01013
Nahar Exports Ltd.,TEXTILES - COTTON,NAHAREXP,EQ,INE308A01019
Patspin India Ltd.,TEXTILES - COTTON,PATSPINLTD,EQ,INE790C01014
Vardhman Polytex Ltd.,TEXTILES - COTTON,VARDMNPOLY,EQ,INE835A01011
Vardhman Textiles Ltd.,TEXTILES - COTTON,VTL,EQ,INE825A01012
Aditya Birla Nuvo Ltd.,TEXTILES - SYNTHETIC,ABIRLANUVO,EQ,INE069A01017
Alok Industries Ltd.,TEXTILES - SYNTHETIC,ALOKTEXT,EQ,INE270A01011
Century Enka Ltd.,TEXTILES - SYNTHETIC,CENTENKA,EQ,INE485A01015
Garden Silk Mills Ltd.,TEXTILES - SYNTHETIC,GARDENSILK,EQ,INE526A01016
Indo Rama Synthetics Ltd.,TEXTILES - SYNTHETIC,INDORAMA,EQ,INE156A01020
Jindal Poly Films Ltd.,TEXTILES - SYNTHETIC,JINDALPOLY,EQ,INE197D01010
Nahar Spinning Mills Ltd.,TEXTILES - SYNTHETIC,NAHARSPG,EQ,INE290A01019
Nova Petrochemicals Ltd.,TEXTILES - SYNTHETIC,NOVAPETRO,EQ,INE787A01014
RSWM Ltd.,TEXTILES - SYNTHETIC,RSWM,EQ,INE611A01016
SRF Ltd.,TEXTILES - SYNTHETIC,SRF,EQ,INE647A01010
3M India Ltd.,TRADING,3MINDIA,EQ,INE470A01017
Adani Enterprises Ltd.,TRADING,ADANIENT,EQ,INE423A01024
Gujarat Ambuja Exports Ltd.,TRADING,GAEL,EQ,INE036B01022
Rajesh Exports Ltd.,TRADING,RAJESHEXPO,EQ,INE343B01022
State Trading Corporation of India Ltd.,TRADING,STCINDIA,EQ,INE655A01013
Vishal Exports Overseas Ltd.,TRADING,VISHALEXPO,EQ,INE167C01023
Jyoti Structures Ltd.,TRANSMISSION TOWERS,JYOTISTRUC,EQ,INE197A01024
Kalpataru Power Transmission Ltd.,TRANSMISSION TOWERS,KALPATPOWR,EQ,INE220B01014
Gateway Distriparks Ltd.,TRAVEL AND TRANSPORT,GDL,EQ,INE852F01015
Jet Airways (India) Ltd.,TRAVEL AND TRANSPORT,JETAIRWAYS,EQ,INE802G01018
Apollo Tyres Ltd.,TYRES,APOLLOTYRE,EQ,INE438A01014
Ceat Ltd.,TYRES,CEAT,EQ,INE482A01012
Kesoram Industries Ltd.,TYRES,KESORAMIND,EQ,INE087A01019
MRF Ltd.,TYRES,MRF,EQ,INE883A01011
