event_date,scrip_name,action
2018-09-28,Asahi India Glass Ltd.,out
2018-09-28,BF Utilities Ltd.,out
2018-09-28,BGR Energy Systems Ltd,out
2018-09-28,Bajaj Hindusthan Sugar Ltd.,out
2018-09-28,Ballarpur Industries Ltd.,out
2018-09-28,Bandhan Bank Ltd.,in
2018-09-28,Bhushan Steel Ltd.,out
2018-09-28,Bombay Rayon Fashions Ltd.,out
2018-09-28,D B Realty Ltd.,out
2018-09-28,Elgi Equipments Ltd.,in
2018-09-28,Excel Crop Care Ltd.,in
2018-09-28,FDC Ltd.,in
2018-09-28,Galaxy Surfactants Ltd.,in
2018-09-28,Gati Ltd.,out
2018-09-28,Gayatri Projects Ltd.,in
2018-09-28,Grindwell Norton Ltd.,in
2018-09-28,HDFC Standard Life Insurance Company Ltd.,in
2018-09-28,Hindustan Aeronautics Ltd.,in
2018-09-28,Housing Development and Infrastructure Ltd.,out
2018-09-28,ICICI Securities Ltd.,in
2018-09-28,JBF Industries Ltd.,out
2018-09-28,Jindal Poly Films Ltd.,out
2018-09-28,KPIT Technologies Ltd.,out
2018-09-28,Kesoram Industries Ltd.,out
2018-09-28,Kitex Garments Ltd.,out
2018-09-28,Kwality Ltd.,out
2018-09-28,Lemon Tree Hotels Ltd.,in
2018-09-28,Linde India Ltd.,in
2018-09-28,Lux Industries Ltd.,in
2018-09-28,Mahanagar Telephone Nigam Ltd.,out
2018-09-28,Mahindra Logistics Ltd.,in
2018-09-28,Marksans Pharma Ltd.,out
2018-09-28,Monsanto India Ltd.,in
2018-09-28,Phillips Carbon Black Ltd.,in
2018-09-28,Ramco Systems Ltd.,out
2018-09-28,RattanIndia Power Ltd.,out
2018-09-28,Reliance Nippon Life Asset Management Ltd.,in
2018-09-28,Religare Enterprises Ltd.,out
2018-09-28,SML Isuzu Ltd.,out
2018-09-28,Sheela Foam Ltd.,out
2018-09-28,Shilpa Medicare Ltd.,in
2018-09-28,Strides Pharma Science Ltd.,in
2018-09-28,Sundaram Finance Ltd.,in
2018-09-28,Teamlease Services Ltd.,in
2018-09-28,The New India Assurance Company Ltd.,in
2018-09-28,Unitech Ltd.,out
2018-09-28,V-Mart Retail Ltd.,in
2018-09-28,Venky's (India) Ltd.,in
2018-09-28,Zee Learn Ltd.,out
2018-09-28,Zensar Technolgies Ltd.,in
2018-09-28,Zydus Wellness Ltd.,in
2018-12-28,Adani Green Energy Ltd.,in
2018-12-28,Bharat Financial Inclusion Ltd.,out
2018-12-28,Capital First Ltd.,out
2018-12-28,Century Textile & Industries Ltd.,out
2018-12-28,Fortis Healthcare Ltd.,in
2018-12-28,HSIL Ltd.,out
2018-12-28,IIFL Holdings Ltd.,out
2018-12-28,RITES Ltd.,in
2018-12-28,Sheela Foam Ltd.,in
2018-12-28,Varroc Engineering Ltd.,in
2019-01-28,Corporation Bank,in
2019-01-28,CreditAccess Grameen Ltd.,in
2019-01-28,Dena Bank,out
2019-01-28,Vijaya Bank,out
2019-03-29,8K Miles Soft Services Ltd.,out
2019-03-29,Aarti Industries Ltd.,out
2019-03-29,Aavas Financiers Ltd.,in
2019-03-29,AstraZenca Pharma India Ltd.,in
2019-03-29,Bank of Maharashtra.,in
2019-03-29,CESC Ltd.,in
2019-03-29,Cox & Kings Ltd.,in
2019-03-29,Deepak Nitrite Ltd.,in
2019-03-29,Den Networks Ltd.,out
2019-03-29,Dredging Corporation of India Ltd.,out
2019-03-29,Eros Intl Media Ltd.,out
2019-03-29,Essel Propack Ltd.,in
2019-03-29,Eveready Industries India Ltd.,out
2019-03-29,Fine Organic Industries Ltd.,in
2019-03-29,GVK Power & Infrastructures Ltd.,out
2019-03-29,Greenply Industries Ltd.,out
2019-03-29,HCL Infosystems Ltd.,out
2019-03-29,HDFC Asset Management Company Ltd.,in
2019-03-29,Hindustan Construction Co. Ltd.,out
2019-03-29,ICRA Ltd.,in
2019-03-29,IL&FS Transportation Networks Ltd.,out
2019-03-29,IRCON International Ltd.,in
2019-03-29,Indiabulls Integrated Services Ltd.,in
2019-03-29,Indo Count Industries Ltd.,out
2019-03-29,IndoStar Capital Finance Ltd.,in
2019-03-29,J.Kumar Infraprojects Ltd.,out
2019-03-29,JK Paper Ltd.,in
2019-03-29,Jaiprakash Power Ventures Ltd.,out
2019-03-29,Jamna Auto Industries Ltd.,in
2019-03-29,Johnson Controls - Hitachi Air Conditioning India Ltd.,out
2019-03-29,KEI Industries Ltd.,in
2019-03-29,Kirloskar Oil Eng Ltd.,in
2019-03-29,Maharashtra Scooters Ltd.,in
2019-03-29,Maharashtra Seamless Ltd.,in
2019-03-29,Manpasand Beverages Ltd.,out
2019-03-29,McLeod Russel India Ltd.,out
2019-03-29,Navkar Corporation Ltd.,out
2019-03-29,Orient Electric Ltd.,in
2019-03-29,PTC India Fin Serv Ltd.,out
2019-03-29,Reliance Naval and Engineering Ltd.,out
2019-03-29,Sadbhav Infrastructure Project Ltd.,out
2019-03-29,Sharda Cropchem Ltd.,in
2019-03-29,Suprajit Engineering Ltd.,in
2019-03-29,TCNS Clothing Co. Ltd.,in
2019-03-29,TVS Srichakra Ltd.,out
2019-03-29,Tata Sponge Iron Ltd.,out
2019-03-29,Texmaco Rail & Eng. Ltd.,out
2019-03-29,Triveni Turbine Ltd.,in
2019-03-29,Unichem Laboratories Ltd.,out
2019-03-29,VST Industries Ltd.,in
2019-04-15,Excel Crop Care Ltd.,out
2019-04-15,Sundaram Clayton Ltd.,in
2019-06-28,Chalet Hotels Ltd.,in
2019-06-28,Dalmia Bharat Ltd.,in
2019-06-28,Gujarat Fluorochemicals Ltd.,out
2019-06-28,Monsanto India Ltd.,out
2019-09-24,Jet Airways (India) Ltd.,out
2019-09-24,Vaibhav Global Ltd.,in
2019-09-27,ABB India Ltd.,out
2019-09-27,Abbott India Ltd.,in
2019-09-27,Adani Gas Ltd.,in
2019-09-27,Amber Enterprises India Ltd.,in
2019-09-27,Arvind Fashions Ltd.,in
2019-09-27,Bayer Cropscience Ltd.,in
2019-09-27,Birlasoft Ltd.,in
2019-09-27,Capri Global Capital Ltd.,in
2019-09-27,Deepak Fertilisers & Petrochemicals Corp. Ltd.,out
2019-09-27,Den Networks Ltd.,in
2019-09-27,Federal-Mogul Goetze (India) Ltd.,in
2019-09-27,Garware Technical Fibres Ltd.,in
2019-09-27,Gateway Distriparks Ltd.,out
2019-09-27,GlaxoSmithkline Consumer Healthcare Ltd.,out
2019-09-27,Gruh Finance Ltd.,out
2019-09-27,IIFL Finance Ltd.,in
2019-09-27,Indoco Remedies Ltd.,out
2019-09-27,Inox Wind Ltd.,out
2019-09-27,Jaiprakash Associates Ltd.,out
2019-09-27,Johnson Controls - Hitachi Air Conditioning India Ltd.,in
2019-09-27,KIOCL Ltd.,out
2019-09-27,KPIT Technologies Ltd.,in
2019-09-27,Metropolis Healthcare Ltd.,in
2019-09-27,Multi Commodity Exchange of India Ltd.,in
2019-09-27,Nestle India Ltd.,in
2019-09-27,Orient Refractories Ltd.,in
2019-09-27,Polycab India Ltd.,in
2019-09-27,Rail Vikas Nigam Ltd.,in
2019-09-27,Ramkrishna Forgings Ltd.,out
2019-09-27,Ratnamani Metals & Tubes Ltd.,in
2019-09-27,Reliance Communications Ltd.,out
2019-09-27,Reliance Home Finance Ltd.,out
2019-09-27,Rupa & Company Ltd.,out
2019-09-27,SREI Infrastructure Finance Ltd.,out
2019-09-27,Shankara Building Products Ltd.,out
2019-09-27,Sharda Cropchem Ltd.,out
2019-09-27,Shipping Corporation of India Ltd.,out
2019-09-27,Sintex Plastics Technology Ltd.,out
2019-09-27,TCI Express Ltd.,in
2019-09-27,Tamil Nadu Newsprint & Papers Ltd.,out
2019-09-27,Tata Coffee Ltd.,out
2019-09-27,Techno Electric & Engineering Company Ltd.,in
2019-09-27,Thomas Cook (India) Ltd.,out
2019-09-27,Triveni Turbine Ltd.,out
2019-12-26,Affle (India) Ltd.,in
2019-12-26,CG Power and Industrial Solutions Ltd.,out
2019-12-26,Coffee Day Enterprises Ltd.,out
2019-12-26,Cox & Kings Ltd.,out
2019-12-26,Mishra Dhatu Nigam Ltd.,in
2019-12-26,Responsive Industries Ltd.,in
2019-12-27,Aarti Industries Ltd.,in
2019-12-27,Allahabad Bank,out
2019-12-27,Andhra Bank,out
2019-12-27,Asahi India Glass Ltd.,in
2019-12-27,Corporation Bank,out
2019-12-27,Den Networks Ltd.,out
2019-12-27,Hathway Cable & Datacom Ltd.,out
2019-12-27,Indiamart Intermesh Ltd.,in
2019-12-27,Kennametal India Ltd.,in
2019-12-27,Max India Ltd.,out
2019-12-27,Oriental Bank of Commerce,out
2019-12-27,Spandana Sphoorty Financial Ltd.,in
2019-12-27,Spicejet Ltd.,in
2019-12-27,Syndicate Bank,out
2019-12-27,Tasty Bite Eatables Ltd.,in
2019-12-27,Tata Chemicals Ltd.,out
2019-12-27,Triveni Turbine Ltd.,in
2019-12-27,Westlife Development Ltd.,in
2020-01-16,Suven Life Sciences Ltd.,out
2020-01-16,Tata Steel BSL Ltd.,in
2020-03-19,Sterling And Wilson Solar Ltd.,in
2020-03-19,Yes Bank Ltd.,out
2020-06-26,ABB India Ltd.,in
2020-06-26,Alkyl Amines Chemicals Ltd.,in
2020-06-26,Bharat Rasayan Ltd.,in
2020-06-26,CSB Bank Ltd.,in
2020-06-26,Century Textile & Industries Ltd.,in
2020-06-26,Chalet Hotels Ltd.,out
2020-06-26,Dewan Housing Finance Corporation Ltd.,out
2020-06-26,Dhanuka Agritech Ltd.,in
2020-06-26,ESAB India Ltd.,in
2020-06-26,Federal-Mogul Goetze (India) Ltd.,out
2020-06-26,Future Lifestyle Fashions Ltd.,out
2020-06-26,GMM Pfaudler Ltd.,in
2020-06-26,Garden Reach Shipbuilders & Engineers Ltd.,in
2020-06-26,Gayatri Projects Ltd.,out
2020-06-26,Gujarat Fluorochemicals Ltd.,in
2020-06-26,Hathway Cable & Datacom Ltd.,in
2020-06-26,IIFL Wealth Management Ltd.,in
2020-06-26,ITD Cementation India Ltd.,out
2020-06-26,Indiabulls Integrated Services Ltd.,out
2020-06-26,Indian Railway Catering And Tourism Corporation Ltd.,in
2020-06-26,Indoco Remedies Ltd.,in
2020-06-26,Ingersoll Rand (India) Ltd.,in
2020-06-26,Jain Irrigation Systems Ltd.,out
2020-06-26,KSB Ltd.,in
2020-06-26,Kennametal India Ltd.,out
2020-06-26,Kirloskar Oil Eng Ltd.,out
2020-06-26,La Opala RG Ltd.,in
2020-06-26,Lakshmi Vilas Bank Ltd.,out
2020-06-26,Magma Fincorp Ltd.,out
2020-06-26,Network18 Media & Investments Ltd.,out
2020-06-26,PC Jeweller Ltd.,out
2020-06-26,Parag Milk Foods Ltd.,out
2020-06-26,Poly Medicure Ltd.,in
2020-06-26,Reliance Capital Ltd.,out
2020-06-26,Reliance Infrastructure Ltd.,out
2020-06-26,Reliance Power Ltd.,out
2020-06-26,Responsive Industries Ltd.,out
2020-06-26,S H Kelkar and Company Ltd.,out
2020-06-26,Schneider Electric Infrastructure Ltd.,in
2020-06-26,Sequent Scientific Ltd.,in
2020-06-26,Shilpa Medicare Ltd.,out
2020-06-26,Shipping Corporation of India Ltd.,in
2020-06-26,Sumitomo Chemical India Ltd.,in
2020-06-26,Sundaram Clayton Ltd.,out
2020-06-26,Tata Communications Ltd.,in
2020-06-26,Techno Electric & Engineering Company Ltd.,out
2020-06-26,Triveni Turbine Ltd.,out
2020-06-26,Ujjivan Small Finance Bank Ltd.,in
2020-06-26,Va Tech Wabag Ltd.,out
2020-06-26,Vesuvius India Ltd.,in
2020-07-31,SBI Cards and Payment Services Ltd.,in
2020-07-31,Vedanta Ltd.,out
2020-09-14,Asahi India Glass Ltd.,out
2020-09-14,JTEKT India Ltd.,in
